order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD014739,1,debit_card,1,7852.59
ORD014740,1,debit_card,1,5331.79
ORD014741,1,net_banking,1,2774.68
ORD014742,1,wallet,1,5329.68
ORD014743,1,credit_card,3,6611.72
ORD014744,1,upi,1,8342.48
ORD014745,1,debit_card,1,7693.21
ORD014746,1,credit_card,7,3890.4
ORD014747,1,upi,1,3490.17
ORD014748,1,wallet,1,176.26
ORD014749,1,upi,1,4537.2
ORD014750,1,upi,1,7420.54
ORD014751,1,net_banking,1,8539.55
ORD014752,1,upi,1,835.23
ORD014753,1,upi,1,8925.53
ORD014754,1,upi,1,6711.01
ORD014755,1,net_banking,1,9287.87
ORD014756,1,credit_card,3,2183.37
ORD014757,1,upi,1,5894.84
ORD014758,1,upi,1,9737.85
ORD014759,1,credit_card,1,7942.23
ORD014760,1,debit_card,1,1700.53
ORD014760,2,debit_card,1,2894.35
ORD014761,1,net_banking,1,1218.31
ORD014762,1,net_banking,1,3530.29
ORD014763,1,debit_card,1,9851.42
ORD014764,1,upi,1,8527.01
ORD014765,1,credit_card,4,3846.08
ORD014765,2,net_banking,1,5015.06
ORD014766,1,net_banking,1,1704.34
ORD014766,2,upi,1,1397.6
ORD014767,1,upi,1,2253.37
ORD014768,1,net_banking,1,4876.38
ORD014768,2,debit_card,1,2411.27
ORD014769,1,net_banking,1,6162.44
ORD014770,1,wallet,1,9917.27
ORD014771,1,net_banking,1,1275.16
ORD014772,1,wallet,1,7259.6
ORD014773,1,credit_card,9,2681.77
ORD014774,1,wallet,1,7551.13
ORD014775,1,net_banking,1,6062.35
ORD014776,1,credit_card,9,6562.46
ORD014777,1,net_banking,1,7618.72
ORD014778,1, debit_card ,1,484.18
ORD014778,2,credit_card,10,318.5
ORD014779,1,WALLET,1,5569.76
ORD014780,1,credit_card,8,4475.29
ORD014781,1,credit_card,2,4336.55
ORD014782,1,credit_card,5,5777.27
ORD014783,1,wallet,1,1810.02
ORD014784,1,wallet,1,2440.38
ORD014785,1,upi,1,3027.47
ORD014785,2,debit_card,1,3341.03
ORD014786,1,credit_card,7,2573.86
ORD014787,1,credit_card,12,2685.43
ORD014788,1,upi,1,5676.5
ORD014789,1,wallet,1,686.95
ORD014789,2,wallet,1,548.09
ORD014790,1,upi,1,196.11
ORD014790,2,debit_card,1,4001.36
ORD014791,1,wallet,1,1552.86
ORD014792,1,upi,1,1089.44
ORD014793,1,wallet,1,3437.46
ORD014794,1,debit_card,1,1846.75
ORD014795,1,debit_card,1,4369.12
ORD014796,1,wallet,1,7002.68
ORD014797,1,net_banking,1,3002.61
ORD014797,2,wallet,1,1601.83
ORD014798,1,wallet,-2,852.51
ORD014798,2,debit_card,1,1053.02
ORD014799,1,,1,1371.29
ORD014800,1,upi,1,2877.5
ORD014801,1,debit_card,1,1312.19
ORD014802,1,wallet,1,8615.05
ORD014803,1,upi,1,5827.0
ORD014804,1,net_banking,1,2782.15
ORD014804,2,credit_card,10,1602.83
ORD014805,1,upi,1,6412.32
ORD014806,1,credit_card,5,3184.07
ORD014807,1,wallet,1,2148.63
ORD014807,2,upi,1,1554.27
ORD014807,3,credit_card,2,678.52
ORD014808,1,debit_card,1,724.85
ORD014809,1,credit_card,6,1639.06
ORD014810,1,net_banking,1,3489.36
ORD014811,1,wallet,1,3477.44
ORD014812,1,upi,1,2692.53
ORD014812,2,debit_card,1,7162.98
ORD014813,1,wallet,1,2980.88
ORD014814,1,debit_card,1,7827.05
ORD014815,1,net_banking,1,4109.15
ORD014816,1,upi,1,4871.67
ORD014817,1,wallet,1,7432.01
ORD014818,1,,1,1643.41
ORD014819,1,,1,8854.99
ORD014820,1,debit_card,1,6983.86
ORD014821,1,wallet,1,5676.59
ORD014822,1,net_banking,1,4712.5
ORD014823,1,wallet,1,2782.18
ORD014823,2,upi,1,2032.71
ORD014823,3,credit_card,6,1825.25
ORD014824,1,wallet,1,834.56
ORD014824,2,credit_card,9,2125.73
ORD014824,3,wallet,1,1301.83
ORD014825,1,net_banking,1,8538.95
ORD014826,1,debit_card,1,8158.56
ORD014827,1,wallet,1,489.57
ORD014828,1,net_banking,1,8269.89
ORD014829,1,credit_card,8,8269.62
ORD014830,1,debit_card,1,9673.08
ORD014831,1,debit_card,1,3025.54
ORD014832,1,wallet,1,6367.92
ORD014832,2,upi,1,337.53
ORD014832,3,upi,1,2643.76
ORD014833,1,wallet,1,5813.73
ORD014834,1,credit_card,4,7250.95
ORD014835,1,upi,1,1601.29
ORD014836,1,net_banking,1,6944.91
ORD014837,1,wallet,1,118.25
ORD014838,1,upi,1,1168.3
ORD014839,1,upi,1,8554.26
ORD014840,1,,1,446.91
ORD014840,2,upi,1,8661.29
ORD014841,1,upi,1,2317.47
ORD014842,1,debit_card,1,823.77
ORD014843,1,credit_card,7,7209.54
ORD014844,1,upi,1,2415.29
ORD014845,1,debit_card,1,5625.65
ORD014846,1,net_banking,1,8758.32
ORD014847,1,debit_card,1,3112.83
ORD014848,1,upi,1,4444.32
ORD014849,1,debit_card,1,5980.06
ORD014850,1,debit_card,1,2842.29
ORD014850,2,credit_card,7,395.5
ORD014850,3,net_banking,1,2400.74
ORD014851,1,net_banking,1,0.0
ORD014852,1,debit_card,1,7883.31
ORD014853,1,credit_card,12,848.4
ORD014854,1,net_banking,1,4443.59
ORD014854,2,net_banking,1,3954.81
ORD014855,1,wallet,1,2074.91
ORD014856,1,debit_card,1,337.07
ORD014857,1,credit_card,11,1356.27
ORD014858,1,debit_card,1,9554.09
ORD014859,1,net_banking,1,5378.32
ORD014860,1,upi,1,3232.95
ORD014861,1,credit_card,8,4534.72
ORD014862,1,credit_card,1,978.01
ORD014863,1,wallet,1,2216.01
ORD014864,1,net_banking,1,425.08
ORD014865,1,wallet,1,5985.82
ORD014866,1,credit_card,4,121.56
ORD014866,2,wallet,1,151.47
ORD014867,1,wallet,1,1621.79
ORD014868,1,debit_card,1,9730.76
ORD014869,1,net_banking,1,1393.83
ORD014869,2,upi,1,687.67
ORD014870,1,wallet,1,6554.86
ORD014871,1,upi,1,6982.89
ORD014872,1, upi ,1,2776.9
ORD014873,1,credit_card,4,6021.35
ORD014874,1,wallet,1,870.14
ORD014875,1,credit_card,9,9531.84
ORD014876,1,net_banking,1,9408.11
ORD014877,1,debit_card,1,679.76
ORD014878,1,credit_card,5,7183.78
ORD014879,1,credit_card,12,2778.76
ORD014880,1,credit_card,11,1541.54
ORD014880,2,upi,1,3467.38
ORD014881,1,credit_card,1,5163.1
ORD014882,1,wallet,1,7702.73
ORD014883,1,upi,1,1018.02
ORD014884,1,net_banking,1,1642.65
ORD014884,2,wallet,1,2913.05
ORD014885,1,debit_card,1,5694.43
ORD014885,2,debit_card,1,1281.72
ORD014885,3,wallet,1,2271.25
ORD014886,1,,1,9800.23
ORD014887,1,upi,1,9009.19
ORD014888,1,credit_card,8,6948.52
ORD014889,1,upi,1,7105.44
ORD014890,1,debit_card,1,9133.53
ORD014891,1,net_banking,1,1841.86
ORD014892,1,upi,1,5392.32
ORD014893,1,debit_card,1,373.34
ORD014893,2,wallet,1,683.57
ORD014894,1,wallet,1,4177.88
ORD014895,1,wallet,1,7097.1
ORD014896,1,credit_card,-2,3280.14
ORD014897,1,credit_card,4,247.02
ORD014898,1,net_banking,1,9894.23
ORD014899,1,,1,3971.63
ORD014899,2,debit_card,1,2389.13
ORD014900,1, credit_card ,2,1973.08
ORD014900,2,net_banking,1,3895.24
ORD014901,1,net_banking,1,3599.41
ORD014902,1,debit_card,1,2232.73
ORD014903,1,upi,1,5723.8
ORD014904,1,net_banking,1,2399.02
ORD014905,1,debit_card,1,190.68
ORD014906,1,debit_card,1,5989.45
ORD014907,1,debit_card,1,1578.06
ORD014907,2,credit_card,9,1562.46
ORD014908,1,wallet,1,379.36
ORD014908,2,net_banking,1,5283.8
ORD014909,1,wallet,1,1164.02
ORD014909,2,debit_card,1,1235.58
ORD014909,3, credit_card ,5,4798.56
ORD014910,1,net_banking,1,5293.95
ORD014911,1,net_banking,-2,836.23
ORD014912,1,upi,1,7734.02
ORD014913,1,debit_card,1,817.98
ORD014914,1,upi,1,2558.49
ORD014915,1,net_banking,1,6525.33
ORD014916,1,upi,1,7615.5
ORD014917,1,wallet,1,6550.87
ORD014918,1,wallet,1,4676.93
ORD014918,2,net_banking,1,262.01
ORD014918,3,wallet,1,2117.55
ORD014919,1,debit_card,1,9725.44
ORD014920,1,net_banking,1,7398.49
ORD014921,1,net_banking,1,8972.31
ORD014922,1,debit_card,1,5020.24
ORD014923,1,wallet,1,6883.56
ORD014924,1,credit_card,9,0.0
ORD014925,1,debit_card,1,355.16
ORD014925,2,wallet,1,650.1
ORD014926,1,credit_card,9,200.2
ORD014927,1,credit_card,7,8810.3
ORD014928,1,wallet,1,685.01
ORD014928,2,credit_card,5,6787.41
ORD014929,1,debit_card,1,8261.74
ORD014930,1,debit_card,1,4107.67
ORD014931,1,CREDIT_CARD,4,4158.21
ORD014932,1,upi,1,6445.01
ORD014932,2,upi,1,3372.87
ORD014933,1,credit_card,3,1871.11
ORD014934,1,debit_card,1,2587.24
ORD014935,1,wallet,1,6788.79
ORD014936,1,wallet,1,5026.16
ORD014937,1,net_banking,1,2339.51
ORD014937,2,debit_card,1,308.3
ORD014937,3,debit_card,1,816.17
ORD014938,1,wallet,1,8117.21
ORD014939,1,upi,1,5818.48
ORD014940,1,net_banking,1,4096.99
ORD014941,1,UPI,1,140.19
ORD014942,1,wallet,1,1045.89
ORD014943,1,upi,1,1690.9
ORD014944,1,upi,1,0.0
ORD014945,1,net_banking,1,1490.61
ORD014946,1,net_banking,1,3437.85
ORD014947,1,debit_card,1,7180.78
ORD014948,1,debit_card,1,9259.39
ORD014949,1,debit_card,1,4042.13
ORD014950,1,wallet,1,9147.03
ORD014951,1,wallet,1,4460.48
ORD014952,1,wallet,1,90.8
ORD014952,2,upi,1,43.27
ORD014953,1,upi,1,5885.69
ORD014954,1,upi,1,245.24
ORD014955,1,credit_card,7,4102.23
ORD014956,1,wallet,-2,652.44
ORD014956,2, credit_card ,3,151.69
ORD014956,3,credit_card,6,1425.47
ORD014957,1,net_banking,1,8861.21
ORD014958,1,upi,1,2205.87
ORD014959,1,net_banking,1,4002.77
ORD014960,1,wallet,1,3755.54
ORD014961,1,credit_card,8,6920.93
ORD014962,1,debit_card,1,5391.15
ORD014963,1,debit_card,1,1039.31
ORD014964,1,net_banking,1,7751.51
ORD014965,1,upi,1,5391.44
ORD014966,1,upi,1,3912.65
ORD014967,1,net_banking,1,6758.56
ORD014968,1,upi,1,5235.52
ORD014969,1,credit_card,12,2137.99
ORD014969,2,wallet,1,62.94
ORD014969,3,net_banking,1,1910.93
ORD014970,1,wallet,1,3914.57
ORD014971,1,wallet,1,2271.07
ORD014972,1,wallet,1,6435.47
ORD014973,1,wallet,1,928.4
ORD014973,2,net_banking,-2,506.23
ORD014973,3,debit_card,1,941.55
ORD014974,1,upi,1,4737.24
ORD014974,2,net_banking,1,455.37
ORD014974,3,UPI,1,2347.37
ORD014975,1,net_banking,1,8003.18
ORD014976,1,net_banking,1,682.98
ORD014976,2,net_banking,1,187.18
ORD014976,3,net_banking,1,2027.66
ORD014977,1,upi,1,3677.44
ORD014977,2,wallet,1,1570.19
ORD014977,3,upi,1,4686.82
ORD014978,1,credit_card,7,6403.02
ORD014979,1,upi,1,8333.27
ORD014980,1,net_banking,1,6441.17
ORD014981,1,credit_card,12,6426.19
ORD014981,2,debit_card,1,402.85
ORD014981,3,upi,1,2683.51
ORD014982,1,net_banking,1,2680.73
ORD014983,1,credit_card,10,6210.62
ORD014984,1,debit_card,1,8658.41
ORD014985,1,wallet,1,7885.96
ORD014986,1,net_banking,1,910.99
ORD014986,2,credit_card,7,3706.09
ORD014987,1,credit_card,6,4612.49
ORD014988,1,debit_card,1,6653.55
ORD014989,1,upi,1,7249.41
ORD014990,1,credit_card,3,9657.11
ORD014991,1,wallet,1,7926.45
ORD014992,1,credit_card,4,4687.92
ORD014992,2,wallet,1,3805.94
ORD014993,1,net_banking,1,8096.35
ORD014994,1,net_banking,1,7727.57
ORD014995,1,credit_card,10,8518.69
ORD014996,1,net_banking,1,5746.33
ORD014997,1,credit_card,7,4238.81
ORD014997,2,upi,1,2777.61
ORD014998,1,net_banking,1,4824.32
ORD014999,1,upi,1,9508.19
ORD015000,1,upi,1,3021.38
ORD015000,2,wallet,1,638.2
ORD015000,3,upi,1,3521.01
ORD015001,1,debit_card,1,2502.06
ORD015002,1,wallet,1,359.41
ORD015002,2,debit_card,1,822.26
ORD015003,1,net_banking,1,7884.86
ORD015004,1,debit_card,1,2276.36
ORD015005,1,upi,1,409.62
ORD015006,1,upi,1,9772.98
ORD015007,1,upi,1,3641.33
ORD015008,1,wallet,1,8081.54
ORD015009,1,debit_card,1,9512.92
ORD015010,1,credit_card,7,1173.62
ORD015010,2,upi,1,3979.86
ORD015011,1,credit_card,7,3034.39
ORD015012,1,upi,1,8138.01
ORD015013,1,wallet,1,5475.4
ORD015014,1,net_banking,1,8230.65
ORD015015,1,NET_BANKING,1,4216.29
ORD015015,2,net_banking,1,4820.47
ORD015016,1,upi,1,8929.67
ORD015017,1,wallet,1,9299.56
ORD015018,1,WALLET,1,2603.81
ORD015019,1,debit_card,1,101.48
ORD015020,1,debit_card,1,6619.15
ORD015021,1,,1,9117.19
ORD015022,1,credit_card,6,2162.41
ORD015023,1,net_banking,1,7441.5
ORD015024,1,net_banking,1,4371.78
ORD015025,1,debit_card,1,8209.64
ORD015026,1,debit_card,1,2657.93
ORD015027,1,upi,1,7844.05
ORD015028,1,wallet,1,8453.94
ORD015029,1,net_banking,1,5192.45
ORD015030,1,debit_card,1,7340.63
ORD015031,1,net_banking,1,4909.52
ORD015032,1,net_banking,1,301.6
ORD015032,2,upi,1,1235.6
ORD015033,1,wallet,1,2081.45
ORD015034,1,credit_card,6,2758.55
ORD015035,1,upi,1,5847.71
ORD015036,1,credit_card,7,1494.71
ORD015036,2,net_banking,1,2974.65
ORD015037,1,upi,1,4846.75
ORD015038,1,wallet,1,643.11
ORD015039,1,debit_card,1,8665.51
ORD015040,1,net_banking,1,4312.16
ORD015041,1,upi,1,856.71
ORD015042,1,wallet,1,3818.32
ORD015043,1,credit_card,12,995.7
ORD015044,1,wallet,1,0.0
ORD015045,1,debit_card,1,9485.05
ORD015046,1,upi,1,8780.06
ORD015047,1,net_banking,1,7417.39
ORD015048,1,net_banking,1,8969.51
ORD015049,1,debit_card,1,366.59
ORD015050,1,upi,1,5762.78
ORD015051,1,credit_card,8,1618.81
ORD015052,1,debit_card,1,8741.76
ORD015053,1,wallet,1,1294.81
ORD015054,1,upi,1,7492.82
ORD015055,1,upi,1,74.38
ORD015055,2,upi,1,3578.51
ORD015056,1,debit_card,1,585.9
ORD015057,1,credit_card,12,5119.65
ORD015058,1,wallet,1,6367.72
ORD015059,1,debit_card,1,6002.75
ORD015060,1,debit_card,1,7816.52
ORD015061,1,credit_card,1,776.17
ORD015061,2,upi,1,149.19
ORD015061,3, upi ,1,268.69
ORD015062,1,debit_card,1,2300.92
ORD015063,1,wallet,1,268.66
ORD015063,2,net_banking,1,333.95
ORD015063,3,upi,1,297.28
ORD015064,1,wallet,1,3564.99
ORD015065,1,net_banking,1,9005.22
ORD015066,1,debit_card,1,1434.24
ORD015067,1,wallet,1,6448.56
ORD015068,1,credit_card,6,1960.06
ORD015069,1,debit_card,1,3002.81
ORD015070,1,net_banking,1,5793.12
ORD015071,1,debit_card,1,216.08
ORD015071,2,upi,1,1724.88
ORD015072,1,wallet,1,4270.38
ORD015073,1,upi,1,5006.9
ORD015073,2,debit_card,1,3163.9
ORD015074,1,net_banking,1,8008.06
ORD015075,1,credit_card,2,3285.9
ORD015076,1,wallet,1,3504.45
ORD015077,1,net_banking,1,8877.47
ORD015078,1,upi,1,7435.78
ORD015079,1,credit_card,11,8285.76
ORD015080,1,net_banking,1,1262.94
ORD015080,2,upi,1,2460.83
ORD015081,1,upi,1,4519.49
ORD015082,1,credit_card,7,2728.46
ORD015083,1,NET_BANKING,1,2357.84
ORD015084,1,credit_card,5,2186.72
ORD015085,1,wallet,1,5151.57
ORD015086,1,debit_card,1,2505.94
ORD015087,1,upi,1,152.06
ORD015088,1,upi,1,9274.54
ORD015089,1,net_banking,1,9912.85
ORD015090,1,upi,1,804.67
ORD015090,2, upi ,1,3991.8
ORD015091,1,net_banking,1,9593.28
ORD015092,1,net_banking,1,9262.96
ORD015093,1,credit_card,10,5531.14
ORD015094,1,upi,1,4423.76
ORD015095,1,credit_card,11,904.72
ORD015096,1,credit_card,1,7487.75
ORD015097,1,upi,1,9402.12
ORD015098,1, net_banking ,1,9604.82
ORD015099,1,wallet,1,8584.71
ORD015100,1,,1,7997.03
ORD015101,1,credit_card,6,2876.76
ORD015102,1,debit_card,1,9152.66
ORD015103,1,debit_card,1,4967.29
ORD015103,2,credit_card,3,5010.7
ORD015104,1,net_banking,1,6753.33
ORD015105,1,net_banking,1,2638.78
ORD015106,1,debit_card,1,2157.85
ORD015107,1,credit_card,10,9957.94
ORD015108,1,credit_card,4,1063.29
ORD015109,1,net_banking,1,3040.91
ORD015110,1,debit_card,1,8792.73
ORD015111,1,upi,1,3190.44
ORD015112,1,debit_card,1,2366.8
ORD015112,2,upi,1,6128.77
ORD015113,1,upi,1,9607.34
ORD015114,1,net_banking,1,9090.2
ORD015115,1,wallet,1,5589.83
ORD015116,1,upi,1,3559.69
ORD015117,1,wallet,1,7733.97
ORD015118,1,wallet,1,5039.45
ORD015119,1,upi,1,3451.25
ORD015120,1,wallet,1,6395.29
ORD015121,1,wallet,1,4071.22
ORD015122,1,net_banking,1,7108.02
ORD015123,1,net_banking,1,1859.95
ORD015124,1,WALLET,1,2757.81
ORD015124,2,debit_card,1,4042.39
ORD015125,1,wallet,1,3499.98
ORD015126,1,upi,1,0.0
ORD015127,1,debit_card,1,9117.05
ORD015128,1,net_banking,1,1976.71
ORD015129,1,upi,1,9777.04
ORD015130,1,wallet,1,150.73
ORD015130,2,,1,2197.54
ORD015131,1,credit_card,9,8769.13
ORD015132,1,upi,1,1491.62
ORD015132,2,debit_card,1,2407.91
ORD015133,1,upi,1,938.29
ORD015134,1,wallet,1,2214.72
ORD015134,2,upi,1,5712.62
ORD015135,1,credit_card,9,5055.82
ORD015136,1,debit_card,1,2003.06
ORD015137,1,upi,1,9778.19
ORD015138,1,debit_card,1,9150.52
ORD015139,1,wallet,1,8931.79
ORD015140,1,net_banking,1,3520.32
ORD015140,2,upi,1,2344.76
ORD015140,3,upi,1,2910.06
ORD015141,1,debit_card,1,5511.51
ORD015142,1,debit_card,1,4988.17
ORD015143,1,net_banking,1,9717.13
ORD015144,1,debit_card,1,2857.05
ORD015145,1,debit_card,1,4707.65
ORD015146,1,upi,1,3774.25
ORD015147,1,debit_card,1,2987.84
ORD015148,1,wallet,1,8968.93
ORD015149,1,debit_card,1,6578.92
ORD015150,1,net_banking,1,861.75
ORD015151,1,net_banking,1,1971.55
ORD015152,1,debit_card,1,5270.18
ORD015153,1,net_banking,1,8031.22
ORD015154,1,net_banking,1,8809.47
ORD015155,1,debit_card,1,1592.83
ORD015156,1,credit_card,1,533.03
ORD015157,1,net_banking,1,1968.56
ORD015158,1,credit_card,3,1831.05
ORD015159,1,wallet,1,2220.19
ORD015160,1,net_banking,1,3322.69
ORD015161,1,upi,1,5904.76
ORD015162,1,net_banking,1,141.16
ORD015163,1, upi ,1,0.0
ORD015164,1,debit_card,1,4885.8
ORD015165,1,credit_card,6,7193.58
ORD015166,1,net_banking,1,2891.45
ORD015167,1,credit_card,6,527.79
ORD015167,2,net_banking,1,99.61
ORD015167,3,credit_card,5,246.13
ORD015168,1,UPI,1,2969.57
ORD015169,1,net_banking,1,1348.56
ORD015169,2,net_banking,1,1482.14
ORD015170,1,credit_card,11,2922.34
ORD015171,1,net_banking,1,8742.75
ORD015172,1,net_banking,1,1614.14
ORD015173,1,credit_card,4,5386.48
ORD015174,1,debit_card,1,9470.98
ORD015175,1,credit_card,2,9983.22
ORD015176,1,credit_card,2,5685.05
ORD015177,1,net_banking,1,8822.16
ORD015178,1,debit_card,1,1389.0
ORD015178,2,upi,1,5078.48
ORD015179,1,upi,1,7938.61
ORD015180,1,debit_card,1,3470.08
ORD015180,2,upi,1,4217.56
ORD015181,1,net_banking,1,5802.68
ORD015182,1,credit_card,2,1325.13
ORD015183,1,upi,1,838.32
ORD015184,1,wallet,1,7854.85
ORD015185,1,,1,3622.7
ORD015186,1,UPI,1,7477.23
ORD015187,1,net_banking,1,7583.74
ORD015188,1,upi,1,761.46
ORD015188,2,upi,1,125.69
ORD015188,3,debit_card,1,598.22
ORD015189,1,credit_card,11,3714.48
ORD015190,1,upi,1,2271.17
ORD015191,1,debit_card,1,4443.42
ORD015192,1,wallet,1,2358.94
ORD015193,1,net_banking,1,1700.26
ORD015194,1,wallet,1,1792.87
ORD015195,1,credit_card,11,8737.56
ORD015196,1,debit_card,1,4723.39
ORD015197,1,debit_card,1,5531.92
ORD015198,1,upi,1,8850.35
ORD015199,1,net_banking,1,9255.57
ORD015200,1,net_banking,1,1821.69
ORD015201,1,wallet,1,476.77
ORD015202,1,upi,1,2385.72
ORD015203,1,upi,1,1786.53
ORD015204,1,credit_card,9,268.69
ORD015205,1,net_banking,1,2483.45
ORD015206,1,wallet,1,4409.19
ORD015207,1,DEBIT_CARD,1,8775.56
ORD015208,1,wallet,1,8688.46
ORD015209,1,debit_card,1,1554.38
ORD015209,2,credit_card,12,4071.84
ORD015210,1,wallet,1,5490.51
ORD015211,1,credit_card,8,1161.33
ORD015211,2,upi,1,515.77
ORD015212,1,net_banking,1,8023.99
ORD015213,1,net_banking,1,5747.61
ORD015214,1,debit_card,1,4016.23
ORD015215,1,credit_card,5,5698.16
ORD015216,1,wallet,1,9630.07
ORD015217,1,credit_card,11,574.33
ORD015218,1,debit_card,1,859.81
ORD015219,1,wallet,1,5081.88
ORD015220,1,debit_card,1,846.69
ORD015221,1,wallet,1,4634.93
ORD015222,1,wallet,1,4259.21
ORD015223,1,wallet,1,6866.54
ORD015224,1,wallet,1,851.95
ORD015224,2,wallet,1,5733.3
ORD015225,1,wallet,1,7832.41
ORD015226,1,upi,1,8452.42
ORD015227,1,net_banking,-2,6774.52
ORD015228,1,wallet,1,1434.53
ORD015229,1,wallet,1,1300.03
ORD015229,2,debit_card,1,5767.98
ORD015230,1,net_banking,1,1434.36
ORD015231,1,upi,1,4570.51
ORD015232,1,wallet,1,4627.01
ORD015233,1,credit_card,12,861.18
ORD015234,1,wallet,1,4851.24
ORD015235,1,upi,1,5745.82
ORD015235,2,upi,1,1937.31
ORD015235,3,debit_card,1,1483.92
ORD015236,1,upi,1,589.61
ORD015236,2,debit_card,1,5847.68
ORD015237,1,debit_card,1,1962.47
ORD015237,2,wallet,1,4132.14
ORD015238,1,credit_card,3,914.31
ORD015239,1,debit_card,1,1349.61
ORD015239,2,credit_card,1,2107.68
ORD015240,1,credit_card,5,8210.05
ORD015241,1,upi,1,3745.36
ORD015242,1,upi,1,6509.28
ORD015243,1,credit_card,3,3481.58
ORD015244,1,net_banking,1,4252.98
ORD015245,1,net_banking,1,7493.5
ORD015246,1,wallet,1,6243.11
ORD015247,1,upi,1,8982.84
ORD015248,1,wallet,1,8608.0
ORD015249,1,upi,1,5404.02
ORD015250,1,credit_card,7,5389.13
ORD015251,1,debit_card,1,3268.42
ORD015252,1,wallet,1,6850.35
ORD015253,1,debit_card,1,1191.8
ORD015254,1,wallet,1,3597.38
ORD015255,1,upi,1,4864.47
ORD015256,1,credit_card,2,149.19
ORD015257,1,credit_card,1,7595.61
ORD015258,1,credit_card,8,3464.07
ORD015258,2,net_banking,1,4506.55
ORD015259,1,net_banking,1,296.71
ORD015259,2,wallet,1,451.93
ORD015260,1,net_banking,1,7957.52
ORD015261,1,upi,1,8340.7
ORD015262,1,wallet,1,5401.1
ORD015263,1,wallet,1,1740.02
ORD015264,1,upi,1,1050.55
ORD015265,1,net_banking,1,1543.54
ORD015265,2,wallet,1,4685.7
ORD015265,3,debit_card,1,3232.7
ORD015266,1,net_banking,1,6430.34
ORD015267,1,net_banking,1,2018.18
ORD015267,2,net_banking,1,1155.51
ORD015268,1,upi,1,8338.56
ORD015269,1,credit_card,12,7755.36
ORD015270,1,net_banking,1,7954.05
ORD015271,1,net_banking,1,234.87
ORD015271,2,credit_card,10,8990.78
ORD015272,1,upi,1,8187.8
ORD015273,1,upi,1,1923.24
ORD015274,1,upi,1,4022.52
ORD015275,1,net_banking,1,5809.81
ORD015276,1,net_banking,1,5258.55
ORD015277,1,net_banking,1,6317.3
ORD015278,1,debit_card,1,4563.29
ORD015279,1,debit_card,1,4686.51
ORD015280,1,net_banking,1,910.26
ORD015281,1,,1,5888.14
ORD015281,2,wallet,1,3417.66
ORD015282,1,debit_card,1,7154.66
ORD015283,1,,1,1480.57
ORD015283,2,credit_card,6,417.72
ORD015283,3,,1,404.32
ORD015284,1,upi,1,9755.51
ORD015285,1,debit_card,1,1974.36
ORD015285,2,net_banking,1,966.79
ORD015286,1,net_banking,1,319.71
ORD015287,1,upi,1,5229.96
ORD015287,2,net_banking,1,3854.85
ORD015288,1,DEBIT_CARD,1,7850.22
ORD015289,1,net_banking,1,7043.92
ORD015290,1,upi,1,7836.49
ORD015291,1,debit_card,1,924.46
ORD015291,2,debit_card,1,496.52
ORD015291,3,upi,1,725.04
ORD015292,1,credit_card,11,9579.86
ORD015293,1,net_banking,1,6811.53
ORD015294,1,credit_card,11,278.07
ORD015294,2,upi,1,341.15
ORD015294,3,debit_card,1,399.25
ORD015295,1,debit_card,1,268.66
ORD015296,1,net_banking,1,4430.87
ORD015297,1,debit_card,1,4157.74
ORD015298,1,net_banking,1,9142.11
ORD015299,1,net_banking,1,3353.95
ORD015300,1,net_banking,1,8803.59
ORD015301,1,wallet,1,3849.55
ORD015302,1,credit_card,1,4501.51
ORD015303,1, credit_card ,1,4302.3
ORD015304,1,wallet,1,2261.18
ORD015305,1,upi,1,340.64
ORD015306,1,wallet,1,4016.93
ORD015307,1,wallet,1,6406.37
ORD015308,1,upi,1,3373.88
ORD015309,1,upi,1,3776.56
ORD015309,2,wallet,1,2923.65
ORD015310,1,debit_card,1,8501.33
ORD015311,1,net_banking,1,3752.24
ORD015312,1,wallet,1,2003.75
