review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
REV173171,ORD017153,2,Highly Recommended,Amazing experience and good quality.,2025-02-14 04:51:22,2025-02-17 03:51:22
REV694352,ORD017154,4, Excellent Product ,Product quality is excellent and delivery was quick.,2026-05-15 08:21:33,2026-05-18 03:21:33
REV587768,ORD017155,1,Highly Recommended,Average product but acceptable.,2025-10-10 18:18:20,2025-10-13 13:18:20
REV943986,ORD017156,5,Poor Packaging,Customer service was helpful.,2025-09-06 19:02:18,2025-09-07 10:02:18
REV549859,ORD017157,5,Not Bad,Received the product on time.,2025-07-12 01:32:36,2025-07-12 13:32:36
REV366818,ORD017158,2,Disappointed,Worth the money.,2024-12-23 23:06:23,2024-12-25 10:06:23
REV284676,ORD017159,2,Fast Delivery,Very satisfied with the purchase.,2025-05-04 14:20:32,
REV631529,ORD017160,2,Highly Recommended,The product was damaged when delivered.,2025-11-12 09:20:37,2025-11-14 09:20:37
REV936234,ORD017161,3,Disappointed,Amazing experience and good quality.,2025-03-27 05:07:52,2025-03-29 20:07:52
REV887377,ORD017162,4,Poor Packaging,,2026-03-25 01:27:57,2026-03-27 01:27:57
REV213129,ORD017163,5,Disappointed,Product quality is excellent and delivery was quick.,2026-06-02 20:26:55,2026-06-05 07:26:55
REV725138,ORD017164,4,Very Good,Product quality is excellent and delivery was quick.,2025-04-02 00:40:40,2025-04-04 05:40:40
REV627211,ORD017165,10,Not Bad,Worth the money.,2024-11-03 06:23:11,2024-11-05 03:23:11
REV866663,ORD017166,4,Average Experience,Very satisfied with the purchase.,2025-03-22 06:45:31,2025-03-23 00:45:31
REV799511,ORD017167,3,Very Good,Received the product on time.,2025-12-16 10:43:58,2025-12-18 08:43:58
REV380559,ORD017168,2,Highly Recommended,The product was damaged when delivered.,2026-04-14 07:42:10,2026-04-16 05:42:10
REV163936,ORD017169,4,Highly Recommended,The product was damaged when delivered.,2025-04-29 21:15:03,2025-05-01 04:15:03
REV966809,ORD017170,4,Very Good,Very satisfied with the purchase.,2026-02-24 14:18:15,2026-02-26 09:18:15
REV964198,ORD017171,1,Very Good,Product quality is excellent and delivery was quick.,2024-12-08 18:24:03,2024-12-09 08:24:03
REV837417,ORD017172,1,Very Good,Received the product on time.,2025-03-25 19:11:38,2025-03-28 06:11:38
REV676650,ORD017173,5,Fast Delivery,The product was damaged when delivered.,2025-05-04 01:47:29,2025-05-06 11:47:29
REV449029,ORD017174,2,Fast Delivery,Would definitely buy again.,2024-10-18 09:58:52,2024-10-19 20:58:52
REV491527,ORD017175,3,Very Good,Product quality is excellent and delivery was quick.,2025-06-30 08:39:46,2025-07-02 12:39:46
REV488552,ORD017176,5,Very Good,Product quality is excellent and delivery was quick.,2024-12-12 10:53:40,2024-12-14 06:53:40
REV761832,ORD017177,2,Highly Recommended,Worth the money.,2025-07-25 22:38:40,2025-07-27 20:38:40
REV755876,ORD017178,5,Fast Delivery,Worth the money.,2025-11-28 07:25:43,2025-11-29 23:25:43
REV991373,ORD017179,1,Disappointed,Worth the money.,2025-02-20 08:01:31,
REV990358,ORD017180,3,Fast Delivery,Packaging could have been better.,2026-04-03 13:44:13,2026-04-06 07:44:13
REV965086,ORD017181,5,Very Good,Very satisfied with the purchase.,2025-11-24 14:11:40,2025-11-26 07:11:40
REV378445,ORD017182,3,Fast Delivery,Customer service was helpful.,2025-07-07 17:08:02,2025-07-09 04:08:02
REV367287,ORD017183,5,Poor Packaging,Very satisfied with the purchase.,2025-06-27 18:30:06,2025-06-27 22:30:06
REV344737,ORD017184,3,Satisfied,Customer service was helpful.,2024-12-18 16:32:25,2024-12-20 00:32:25
REV910595,ORD017185,4,Good Value,Customer service was helpful.,2024-07-03 02:54:31,2024-07-03 04:54:31
REV662133,ORD017186,3,,Worth the money.,2025-03-21 10:50:32,2025-03-23 17:50:32
REV243024,ORD017187,4,Average Experience,Customer service was helpful.,2024-10-20 00:02:08,2024-10-20 12:02:08
REV804135,ORD017188,4,Good Value,Product quality is excellent and delivery was quick.,2024-07-20 20:31:19,2024-07-21 18:31:19
REV784359,ORD017189,2,Poor Packaging,The product was damaged when delivered.,2026-03-27 19:50:09,2026-03-30 05:50:09
REV666110,ORD017190,3,Satisfied,Packaging could have been better.,2024-09-10 00:23:57,2024-09-11 11:23:57
REV205787,ORD017191,4,Average Experience,Amazing experience and good quality.,2026-01-05 10:03:14,2026-01-07 05:03:14
REV477140,ORD017192,1,Average Experience,Received the product on time.,2026-02-12 11:01:40,2026-02-13 17:01:40
REV818991,ORD017193,2,Average Experience,The product was damaged when delivered.,2025-11-17 03:43:38,2025-11-18 13:43:38
REV622797,ORD017194,10,average experience,Packaging could have been better.,2024-10-13 10:01:36,2024-10-15 18:01:36
REV425645,ORD017195,4,Very Good,Product quality is excellent and delivery was quick.,2024-12-22 09:03:05,2024-12-25 06:03:05
REV263012,ORD017196,2,Highly Recommended,The product was damaged when delivered.,2025-07-13 12:00:10,2025-07-15 22:00:10
REV394760,ORD017197,4,Good Value,Average product but acceptable.,2024-11-01 21:13:16,2024-11-03 11:13:16
REV891176,ORD017198,4,Disappointed,Amazing experience and good quality.,2024-11-02 12:23:15,2024-11-03 16:23:15
REV894995,ORD017199,2,Poor Packaging,Very satisfied with the purchase.,2025-01-09 00:11:10,2025-01-10 11:11:10
REV205797,ORD017200,1,Not Bad,Product quality is excellent and delivery was quick.,2024-08-28 20:02:02,2024-08-29 13:02:02
REV294703,ORD017201,2,Average Experience,Packaging could have been better.,2024-10-19 17:37:50,2024-10-19 22:37:50
REV329744,ORD017202,1,Very Good,Would definitely buy again.,2025-03-13 18:44:45,2025-03-16 10:44:45
REV403367,ORD017203,2,Good Value,Average product but acceptable.,2025-09-25 15:11:24,2025-09-28 02:11:24
REV268840,ORD017204,3,Satisfied,Product quality is excellent and delivery was quick.,2026-02-13 17:47:13,2026-02-15 19:47:13
REV176688,ORD017205,3,Excellent Product,Product quality is excellent and delivery was quick.,2025-09-02 16:29:10,2025-09-04 17:29:10
REV557827,ORD017206,2,Excellent Product,Packaging could have been better.,2026-05-14 05:02:12,
REV956955,ORD017207,3,Disappointed,Very satisfied with the purchase.,2024-09-29 06:38:03,2024-10-01 22:38:03
REV342322,ORD017208,1,Disappointed,Very satisfied with the purchase.,2026-01-05 09:25:33,2026-01-07 18:25:33
REV421704,ORD017209,2,Highly Recommended,Worth the money.,2024-11-20 11:23:00,2024-11-22 09:23:00
REV857534,ORD017210,1,Satisfied,The product was damaged when delivered.,2024-07-04 16:37:42,2024-07-05 04:37:42
REV641676,ORD017211,1,Good Value,Received the product on time.,2025-08-05 20:27:49,2025-08-08 07:27:49
REV113490,ORD017212,1,Fast Delivery,Very satisfied with the purchase.,2025-09-14 14:34:52,2025-09-16 07:34:52
REV848087,ORD017213,5,Excellent Product,Received the product on time.,2025-11-07 20:18:17,2025-11-10 17:18:17
REV328911,ORD017214,4,Highly Recommended,Product quality is excellent and delivery was quick.,2025-04-24 09:02:36,2025-04-24 20:02:36
REV570462,ORD017215,1,Disappointed,Received the product on time.,2025-09-15 16:18:27,2025-09-16 23:18:27
REV574015,ORD017216,1,satisfied,Would definitely buy again.,2026-04-11 00:21:57,2026-04-13 14:21:57
REV324489,ORD017217,3,Highly Recommended,Worth the money.,2026-05-07 21:20:40,2026-05-08 15:20:40
REV399087,ORD017218,5,Not Bad,Very satisfied with the purchase.,2025-11-08 07:05:06,2025-11-09 09:05:06
REV504905,ORD017219,1,Very Good,Would definitely buy again.,2024-07-06 04:25:10,2024-07-08 06:25:10
REV223815,ORD017220,1,Average Experience,Customer service was helpful.,2026-02-19 06:40:58,2026-02-19 23:40:58
REV640511,ORD017221,4,Excellent Product,,2025-01-14 21:29:26,2025-01-17 02:29:26
REV894839,ORD017222,1,Disappointed,Packaging could have been better.,2025-09-12 15:16:18,2025-09-13 09:16:18
REV236543,ORD017223,2,Not Bad,Worth the money.,2025-05-29 18:34:34,2025-05-31 12:34:34
REV695879,ORD017224,4,Poor Packaging,Customer service was helpful.,2026-02-18 06:32:06,2026-02-20 07:32:06
REV966470,ORD017225,2,Excellent Product,The product was damaged when delivered.,2026-05-29 09:26:46,2026-05-31 00:26:46
REV811234,ORD017226,1,Very Good,Would definitely buy again.,2025-04-11 10:01:37,2025-04-11 17:01:37
REV710062,ORD017227,2,Satisfied,Product quality is excellent and delivery was quick.,2025-07-01 20:19:51,2025-07-03 03:19:51
REV589238,ORD017228,1,Average Experience,Packaging could have been better.,2025-11-24 21:53:21,2025-11-27 15:53:21
REV754587,ORD017229,4,Average Experience,Customer service was helpful.,2025-03-20 11:59:49,2025-03-20 23:59:49
REV942086,ORD017230,1,Not Bad,Product quality is excellent and delivery was quick.,2025-02-22 05:09:15,2025-02-25 04:09:15
REV556052,ORD017231,2,Satisfied,Worth the money.,2025-01-30 05:12:26,2025-02-01 12:12:26
REV682749,ORD017232,4,Fast Delivery,Packaging could have been better.,2025-07-06 10:27:59,2025-07-08 18:27:59
REV738458,ORD017233,3,Highly Recommended,Would definitely buy again.,2024-11-21 09:46:31,2024-11-24 09:46:31
REV539436,ORD017234,5,Average Experience,Customer service was helpful.,2025-05-29 14:43:03,2025-05-31 01:43:03
REV881985,ORD017235,5,Poor Packaging,Packaging could have been better.,2026-03-13 15:40:36,2026-03-14 13:40:36
REV395333,ORD017236,2,Average Experience,Worth the money.,2026-04-03 18:00:34,2026-04-05 10:00:34
REV106104,ORD017237,5,Not Bad,Product quality is excellent and delivery was quick.,2026-04-05 22:52:26,2026-04-07 12:52:26
REV774633,ORD017238,1,Very Good,Would definitely buy again.,2024-08-28 00:21:42,2024-08-29 23:21:42
REV239904,ORD017239,2,Satisfied,Received the product on time.,2025-04-03 03:24:57,2025-04-05 07:24:57
REV985536,ORD017240,2,Disappointed,Received the product on time.,2024-12-24 07:25:36,
REV399306,ORD017241,5,Disappointed,Product quality is excellent and delivery was quick.,2025-01-04 13:51:22,2025-01-06 17:51:22
REV413568,ORD017242,2,Disappointed,Received the product on time.,2025-11-23 23:39:50,2025-11-26 20:39:50
REV324608,ORD017243,5,,Average product but acceptable.,2024-08-29 03:52:47,2024-08-30 23:52:47
REV492219,ORD017244,3,Good Value,Received the product on time.,2026-02-25 11:44:35,2026-02-25 14:44:35
REV632798,ORD017245,3,Very Good,Product quality is excellent and delivery was quick.,2026-05-04 16:29:00,2026-05-05 14:29:00
REV725470,ORD017246,2,Satisfied,Very satisfied with the purchase.,2024-06-05 19:48:41,2024-06-08 05:48:41
REV761312,ORD017247,2,,Would definitely buy again.,2026-03-12 17:41:24,2026-03-13 14:41:24
REV203103,ORD017248,3,Fast Delivery,Amazing experience and good quality.,2025-02-22 19:34:47,2025-02-22 23:34:47
REV814130,ORD017249,3,Good Value,Average product but acceptable.,2025-05-16 07:33:20,2025-05-16 16:33:20
REV442226,ORD017250,5,,The product was damaged when delivered.,2025-12-31 00:54:51,2026-01-02 19:54:51
REV406843,ORD017251,1,Satisfied,Would definitely buy again.,2024-06-16 18:36:20,2024-06-19 04:36:20
REV469387,ORD017252,4,Disappointed,Would definitely buy again.,2025-05-08 10:11:32,2025-05-10 18:11:32
REV865816,ORD017253,1,Very Good,,2024-08-09 14:53:10,
REV945704,ORD017254,2,Satisfied,Product quality is excellent and delivery was quick.,2025-04-27 13:26:10,2025-04-29 06:26:10
REV468600,ORD017255,1,Disappointed,Amazing experience and good quality.,2025-02-03 08:41:22,2025-02-04 11:41:22
REV449442,ORD017256,4,Good Value,Amazing experience and good quality.,2024-09-17 15:11:38,
REV449803,ORD017257,5,Average Experience,Amazing experience and good quality.,2025-06-02 03:35:47,2025-06-03 20:35:47
REV982734,ORD017258,4,Satisfied,Average product but acceptable.,2025-03-12 05:37:47,2025-03-13 11:37:47
REV886673,ORD017259,2,Disappointed,Amazing experience and good quality.,2026-01-02 13:55:19,2026-01-04 19:55:19
REV387887,ORD017260,1,Excellent Product,Packaging could have been better.,2024-12-17 18:46:13,2024-12-18 10:46:13
REV640602,ORD017261,4,Highly Recommended,Average product but acceptable.,2025-06-26 10:30:06,2025-06-29 03:30:06
REV390501,ORD017262,1,Fast Delivery,Would definitely buy again.,2025-04-26 17:17:15,2025-04-28 02:17:15
REV446971,ORD017263,5,Average Experience,The product was damaged when delivered.,2025-11-20 09:56:03,2025-11-21 18:56:03
REV991261,ORD017264,4,Highly Recommended,Packaging could have been better.,2024-09-25 13:49:35,2024-09-27 07:49:35
REV348753,ORD017265,1,Fast Delivery,Product quality is excellent and delivery was quick.,2024-11-25 11:47:22,2024-11-27 01:47:22
REV356006,ORD017266,5,Average Experience,,2025-03-25 05:57:13,2025-03-28 05:57:13
REV580310,ORD017267,1,Average Experience,Packaging could have been better.,2025-06-02 14:26:48,2025-06-04 21:26:48
REV266240,ORD017268,2,Fast Delivery,Very satisfied with the purchase.,2025-02-18 13:54:12,2025-02-18 15:54:12
REV544855,ORD017269,2,Highly Recommended,Average product but acceptable.,2024-12-23 13:41:06,2024-12-25 01:41:06
REV153725,ORD017270,2,Satisfied,Very satisfied with the purchase.,2024-12-23 11:38:10,2024-12-23 15:38:10
REV138448,ORD017271,1,Average Experience,Amazing experience and good quality.,2025-08-03 23:00:59,2025-08-05 22:00:59
REV363263,ORD017272,5,Excellent Product,Average product but acceptable.,2025-03-18 09:45:33,2025-03-19 19:45:33
REV661944,ORD017273,5,Highly Recommended,Would definitely buy again.,2025-05-04 06:02:50,2025-05-06 19:02:50
REV113322,ORD017274,1,Good Value,The product was damaged when delivered.,2025-04-13 23:38:58,2025-04-16 00:38:58
REV234036,ORD017275,5,Good Value,Would definitely buy again.,2025-08-21 14:21:56,2025-08-22 01:21:56
REV278788,ORD017276,4,Very Good,Average product but acceptable.,2025-09-06 15:32:59,2025-09-08 08:32:59
REV141786,ORD017277,4,Poor Packaging,Customer service was helpful.,2024-11-01 10:34:39,2024-11-02 01:34:39
REV874206,ORD017278,5,Highly Recommended,Received the product on time.,2025-08-18 15:08:21,2025-08-19 14:08:21
REV342482,ORD017279,4,Very Good,Product quality is excellent and delivery was quick.,2024-10-03 08:35:23,2024-10-05 11:35:23
REV583618,ORD017280,4,Very Good,,2025-12-17 00:00:26,
REV658421,ORD017281,5,Average Experience,Customer service was helpful.,2025-09-03 04:05:34,2025-09-05 00:05:34
REV852168,ORD017282,5,Very Good,Average product but acceptable.,2025-05-09 19:19:35,2025-05-10 07:19:35
REV251006,ORD017283,2,SATISFIED,Average product but acceptable.,2026-02-28 00:07:52,2026-02-28 04:07:52
REV973422,ORD017284,5,Good Value,,2024-08-25 12:20:22,2024-08-26 07:20:22
REV407906,ORD017285,3,Poor Packaging,Amazing experience and good quality.,2024-08-05 08:20:14,2024-08-08 03:20:14
REV280128,ORD017286,1,Highly Recommended,Packaging could have been better.,2024-12-01 00:50:47,2024-12-02 01:50:47
REV258085,ORD017287,2,highly recommended,Received the product on time.,2024-09-11 08:17:37,2024-09-13 20:17:37
REV821794,ORD017288,5,Excellent Product,The product was damaged when delivered.,2024-12-18 20:30:49,2024-12-21 08:30:49
REV419432,ORD017289,3,Not Bad,Received the product on time.,2025-09-19 16:16:38,2025-09-22 16:16:38
REV318747,ORD017290,1,Highly Recommended,Packaging could have been better.,2026-04-02 07:19:15,2026-04-03 22:19:15
REV387572,ORD017291,5,Poor Packaging,Received the product on time.,2024-07-04 22:10:32,2024-07-06 09:10:32
REV804742,ORD017292,3,Highly Recommended,Amazing experience and good quality.,2025-10-04 22:47:20,2025-10-06 05:47:20
REV989026,ORD017293,3,Not Bad,Average product but acceptable.,2026-03-26 13:39:04,2026-03-27 13:39:04
REV808425,ORD017294,4,Fast Delivery,,2025-08-01 07:06:57,2025-08-02 21:06:57
REV436105,ORD017295,5,Average Experience,Very satisfied with the purchase.,2026-05-23 07:01:25,2026-05-25 15:01:25
REV829820,ORD017296,4,Excellent Product,The product was damaged when delivered.,2025-06-17 05:12:48,2025-06-17 23:12:48
REV926115,ORD017297,4,Highly Recommended,Packaging could have been better.,2025-09-13 22:50:28,2025-09-15 18:50:28
REV157230,ORD017298,3,Very Good,Amazing experience and good quality.,2024-11-30 14:48:49,2024-12-01 14:48:49
REV379693,ORD017299,4,Very Good,Average product but acceptable.,2024-06-22 22:22:27,2024-06-23 06:22:27
REV627450,ORD017300,2,Highly Recommended,,2025-06-09 02:28:24,2025-06-10 13:28:24
REV211728,ORD017301,3,Good Value,Worth the money.,2024-07-10 04:58:50,2024-07-10 17:58:50
REV239109,ORD017302,2,Satisfied,Would definitely buy again.,2025-10-05 00:28:19,2025-10-06 13:28:19
REV136143,ORD017303,2,Excellent Product,Packaging could have been better.,2024-12-22 00:44:21,2024-12-22 06:44:21
REV670198,ORD017304,1,Satisfied,Worth the money.,2024-10-27 03:15:03,2024-10-28 04:15:03
REV247227,ORD017305,5,very good,Very satisfied with the purchase.,2026-04-07 14:40:34,
REV119627,ORD017306,2,Average Experience,Very satisfied with the purchase.,2024-09-05 05:33:50,2024-09-08 01:33:50
REV909499,ORD017307,3,Poor Packaging,Customer service was helpful.,2025-10-28 18:10:16,2025-10-29 20:10:16
REV659468,ORD017308,1,Satisfied,Product quality is excellent and delivery was quick.,2024-08-07 06:04:44,
REV386745,ORD017309,10,Good Value,Average product but acceptable.,2024-09-08 10:17:02,2024-09-11 02:17:02
REV491867,ORD017310,5,,Worth the money.,2024-10-12 23:40:55,2024-10-15 18:40:55
REV481164,ORD017311,2,Poor Packaging,Packaging could have been better.,2026-02-03 02:37:18,2026-02-04 01:37:18
REV509435,ORD017312,3,Highly Recommended,Worth the money.,2025-03-29 14:05:56,2025-04-01 02:05:56
REV425527,ORD017313,5,average experience,Packaging could have been better.,2025-09-23 21:23:40,2025-09-24 23:23:40
REV322242,ORD017314,4,Poor Packaging,Average product but acceptable.,2025-11-27 02:27:07,2025-11-29 17:27:07
REV360549,ORD017315,5,Highly Recommended,Product quality is excellent and delivery was quick.,2026-04-14 23:39:04,2026-04-16 00:39:04
REV704384,ORD017316,5,Excellent Product,Packaging could have been better.,2025-08-12 22:06:04,2025-08-14 14:06:04
REV587176,ORD017317,5,Satisfied,Worth the money.,2025-08-24 18:34:36,2025-08-27 08:34:36
REV984192,ORD017318,2,Disappointed,Packaging could have been better.,2024-09-11 13:53:22,2024-09-13 13:53:22
REV290762,ORD017319,5,Very Good,The product was damaged when delivered.,2024-10-10 09:29:01,2024-10-11 04:29:01
