product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
PROD03110, fashion ,66,1418,5,9311.62,71.32,2.05,47.48
PROD03111,beauty,67,1812,6,4529.72,23.33,13.02,68.77
PROD03112,books,67,1893,5,1517.96,8.14,20.87,75.47
PROD03113,automotive,18,885,9,1484.73,16.6,45.6,65.44
PROD03114,sports,76,1121,4,0.0,89.93,15.06,21.26
PROD03115,furniture,17,186,3,1999.65,55.86,15.44,40.72
PROD03116,office,30,1539,3,6318.0,11.19,45.08,68.91
PROD03117,automotive,62,1475,10,1650.43,92.98,7.63,63.3
PROD03118,furniture,35,418,8,8234.58,16.15,51.04,36.41
PROD03119,fashion,49,1355,3,3979.22,47.71,30.73,72.49
PROD03120,furniture,77,1685,3,2032.36,66.64,22.2,15.37
PROD03121,office,19,337,4,7702.33,88.4,50.11,59.25
PROD03122,beauty,30,1566,2,238.04,74.7,57.55,45.73
PROD03123,automotive,15,855,6,9155.87,18.21,8.64,62.91
PROD03124,fashion,34,1151,8,2818.38,63.21,-10.0,22.65
PROD03125,pet_supplies,39,387,9,8848.59,83.53,38.55,54.86
PROD03126,sports,23,519,2,8957.09,39.01,22.43,25.75
PROD03127,office,41,197,4,6662.97,65.04,42.03,66.53
PROD03128,furniture,12,211,4,3896.98,55.12,-10.0,62.58
PROD03129,pet_supplies,31,56,10,9009.88,28.84,25.28,25.54
PROD03130,furniture,68,1835,2,3025.74,10.79,34.13,40.39
PROD03131,books,70,1406,6,7415.48,40.07,51.09,26.8
PROD03132,toys,63,513,10,2407.83,64.87,41.62,
PROD03133,automotive,37,902,3,1284.43,51.91,6.75,42.89
PROD03134,sports,35,1293,4,3330.99,75.04,45.09,69.41
PROD03135,kitchen,27,1321,3,6143.19,90.91,28.81,76.51
PROD03136,furniture,22,1100,7,0.0,89.18,20.28,32.0
PROD03137,furniture,30,1374,4,9772.52,37.04,3.15,8.32
PROD03138,toys,29,1226,9,3650.27,7.88,33.67,71.22
PROD03139,,18,379,8,4892.48,80.3,16.32,66.81
PROD03140,pet_supplies,23,1693,8,8369.45,74.51,59.61,26.29
PROD03141,beauty,34,802,9,3898.7,53.6,57.58,43.42
PROD03142,office,44,414,2,2455.21,26.19,36.84,42.11
PROD03143,fashion,73,1647,2,2761.61,71.41,58.79,66.12
PROD03144, furniture ,78,1768,9,1901.75,25.3,16.13,8.42
PROD03145,furniture,72,1429,3,7979.76,68.93,22.36,44.65
PROD03146,kitchen,38,1236,6,5417.96,37.93,59.23,12.69
PROD03147, pet_supplies ,54,1457,7,727.61,27.82,31.44,11.43
PROD03148,home_decor,14,957,7,5635.71,28.06,45.78,25.86
PROD03149,books,16,629,2,7996.55,66.29,28.94,60.5
PROD03150,automotive,45,1235,8,7815.96,87.65,18.94,41.47
PROD03151,books,10,1082,8,4032.89,29.84,34.7,74.22
PROD03152,books,57,1155,8,540.35,9.33,15.62,36.02
PROD03153,toys,73,1320,1,936.54,60.54,33.85,14.54
PROD03154,BOOKS,77,132,2,4499.86,18.52,10.38,29.41
PROD03155,books,33,1895,6,5888.14,90.93,31.89,19.34
PROD03156,toys,11,1928,5,5057.71,46.85,47.44,37.32
PROD03157,office,64,380,6,8972.58,72.25,30.37,45.88
PROD03158,furniture,61,882,2,7741.77,45.2,12.73,39.84
PROD03159,BEAUTY,33,844,7,3025.59,75.29,38.7,17.76
PROD03160,automotive,53,1195,9,8527.77,15.95,27.89,26.12
PROD03161,automotive,55,682,8,2839.38,42.95,11.11,54.55
PROD03162,toys,78,1571,8,9111.26,40.97,33.57,69.67
PROD03163,furniture,76,1235,3,851.79,79.33,50.16,21.66
PROD03164,automotive,46,1425,7,4160.25,25.91,7.33,70.22
PROD03165,pet_supplies,36,260,1,673.29,44.78,11.11,35.66
PROD03166,electronics,15,719,2,2799.78,75.57,36.35,66.02
PROD03167,kitchen,39,1813,5,9604.94,11.8,24.48,26.24
PROD03168,pet_supplies,49,1592,4,9783.13,59.99,34.72,30.83
PROD03169,beauty,36,135,5,6660.91,96.03,14.88,43.71
PROD03170,electronics,29,1568,5,5459.77,53.66,6.06,30.38
PROD03171,fashion,49,1394,2,9430.79,,17.68,66.21
PROD03172,,10,532,7,190.24,32.58,37.51,5.93
PROD03173,toys,68,203,7,2623.92,26.98,56.09,48.97
PROD03174,home_decor,10,1433,9,7929.72,32.53,45.99,63.21
PROD03175,electronics,78,715,3,5659.66,85.35,28.28,60.02
PROD03176,office,40,632,2,3090.87,13.72,11.42,70.53
PROD03177,,42,765,2,3436.17,94.38,52.01,51.71
PROD03178,kitchen,52,1727,2,4038.31,41.2,9.33,22.27
PROD03179,furniture,11,1586,10,5210.92,87.01,10.41,23.99
PROD03180,pet_supplies,57,1766,7,8162.53,65.7,11.58,39.95
PROD03181,toys,45,623,2,9937.46,34.11,47.9,
PROD03182,,18,1010,6,7180.22,60.2,30.49,72.8
PROD03183,electronics,56,1428,8,4626.68,65.65,18.7,63.79
PROD03184,furniture,47,1541,9,5249.72,14.61,30.16,25.15
PROD03185,books,54,265,5,8960.52,70.21,10.5,26.84
PROD03186,AUTOMOTIVE,27,1487,1,8491.9,27.32,19.74,68.55
PROD03187,office,71,119,3,6096.0,48.26,3.56,61.67
PROD03188,electronics,20,278,4,8266.89,64.88,48.41,59.61
PROD03189,sports,38,95,8,9015.47,50.1,53.91,58.35
PROD03190,pet_supplies,42,1759,4,1664.96,53.23,37.35,52.08
PROD03191,automotive,42,1059,6,5808.37,29.76,37.57,61.33
PROD03192,electronics,23,397,10,6856.1,99.45,18.41,74.85
PROD03193, home_decor ,13,1483,9,4930.04,75.74,7.92,20.82
PROD03194,toys,78,1331,10,7383.14,59.23,23.37,73.52
PROD03195,toys,38,157,3,5706.04,33.1,29.59,32.53
PROD03196,fashion,45,995,7,8757.86,71.02,2.18,20.46
PROD03197,books,31,77,4,7236.78,82.28,58.56,
PROD03198,kitchen,43,1762,9,5029.68,9.79,59.44,12.4
PROD03199,sports,71,1567,8,2402.02,67.08,8.2,10.48
PROD03200, fashion ,16,1898,5,7766.27,53.73,40.04,49.16
PROD03201,automotive,42,849,8,2895.4,38.12,56.86,11.19
PROD03202,TOYS,56,284,7,9581.19,53.67,59.46,45.72
PROD03203,furniture,46,1119,7,5768.81,74.08,16.42,10.27
PROD03204,automotive,20,1969,6,1532.72,77.08,44.39,61.43
PROD03205,books,78,1502,4,2307.32,27.66,48.27,60.6
PROD03206,automotive,35,1601,6,6758.79,85.34,8.35,43.43
PROD03207,toys,37,1915,7,3926.34,15.23,26.29,
PROD03208,office,11,1450,6,7712.63,60.52,20.66,73.59
PROD03209,home_decor,49,875,6,5172.23,16.92,34.88,50.68
PROD03210,pet_supplies,67,950,8,3620.29,35.54,4.2,28.36
PROD03211,sports,58,678,3,313.24,88.07,36.07,15.64
PROD03212,,34,1750,7,3374.08,13.55,11.19,55.2
PROD03213,sports,15,1973,1,4843.89,64.98,54.08,9.14
PROD03214,kitchen,19,1239,1,7452.37,60.38,24.83,33.87
PROD03215,home_decor,13,1754,6,4369.87,57.64,15.09,73.46
PROD03216,kitchen,28,1977,2,3267.77,99.28,4.21,77.02
PROD03217,office,46,1075,5,7503.12,57.15,7.59,5.44
PROD03218,toys,63,121,7,5590.24,26.21,26.38,13.34
PROD03219,fashion,48,676,3,4478.5,32.62,59.94,74.96
PROD03220,electronics,79,191,8,4466.25,7.41,40.99,75.42
PROD03221,beauty,49,207,7,6683.67,67.68,59.06,15.23
PROD03222,home_decor,61,1088,5,9147.79,52.42,2.95,66.97
PROD03223,electronics,21,702,9,6506.27,79.98,9.64,63.6
PROD03224,fashion,69,1099,6,5404.26,51.37,47.07,50.69
PROD03225,kitchen,31,814,10,9814.53,34.18,50.67,52.54
PROD03226,beauty,28,1640,5,1562.8,90.94,2.99,21.28
PROD03227,sports,17,1659,4,7716.04,18.39,49.81,30.7
PROD03228,automotive,31,983,6,1436.72,84.27,32.11,37.38
PROD03229,home_decor,76,758,2,3798.49,87.24,27.57,11.54
PROD03230,toys,70,1866,6,9057.11,92.71,17.74,47.46
PROD03231,furniture,59,171,3,4176.48,12.14,47.15,48.81
PROD03232,,39,648,4,5571.02,76.53,29.05,8.85
PROD03233,sports,13,1975,5,4312.42,79.88,58.8,31.88
PROD03234,office,48,1103,1,8176.63,74.07,45.94,23.85
PROD03235,fashion,65,1959,3,8145.84,18.65,50.61,20.82
PROD03236,electronics,22,64,10,3134.31,39.54,52.27,57.17
PROD03237,home_decor,75,1726,10,2598.31,42.64,37.5,23.48
PROD03238,furniture,74,1369,3,8555.6,49.37,20.1,28.75
PROD03239,toys,29,1766,8,7205.28,80.42,39.77,50.78
PROD03240,sports,40,1613,3,6882.72,5.1,51.49,59.78
PROD03241,beauty,44,548,9,1351.16,89.95,56.91,32.13
PROD03242,toys,71,279,1,6537.39,99.71,5.86,40.17
PROD03243, toys ,65,837,10,6174.15,23.97,45.72,74.01
PROD03244,pet_supplies,12,1951,10,9233.44,32.75,28.42,17.7
PROD03245,electronics,39,281,3,6403.04,33.05,24.73,23.31
PROD03246,electronics,63,546,3,2424.03,36.19,38.02,18.45
PROD03247,home_decor,42,856,6,4563.88,44.33,9.61,78.04
PROD03248,beauty,27,666,4,4959.66,88.4,46.94,32.36
PROD03249,home_decor,10,846,7,9718.77,59.75,44.21,64.78
PROD03250,,72,680,7,7374.62,31.13,3.81,23.63
PROD03251,sports,53,186,3,8638.85,14.15,52.92,79.35
PROD03252,pet_supplies,60,1487,1,8966.44,70.4,-10.0,64.31
PROD03253,AUTOMOTIVE,30,1691,8,1894.4,69.5,34.25,68.97
PROD03254,electronics,58,381,1,8241.08,13.62,10.99,50.44
PROD03255,books,70,630,10,7556.02,12.55,24.39,20.22
PROD03256,kitchen,65,1236,7,253.43,45.0,29.61,71.0
PROD03257,furniture,20,289,1,9591.73,70.93,14.65,57.28
PROD03258,fashion,21,428,10,1120.47,5.19,32.36,
PROD03259,fashion,40,955,7,2268.3,38.75,33.11,30.05
PROD03260,automotive,25,259,8,3275.32,60.94,40.75,12.87
PROD03261,kitchen,65,744,1,7441.89,96.48,26.1,33.57
PROD03262,pet_supplies,46,1148,1,4471.58,42.4,56.35,76.56
PROD03263,furniture,22,1486,6,7995.4,76.4,21.95,37.48
PROD03264,pet_supplies,79,1486,8,4132.51,45.25,30.84,71.37
PROD03265,beauty,58,989,4,2716.07,82.23,55.74,70.67
PROD03266,pet_supplies,46,713,4,853.66,27.8,34.48,28.22
PROD03267,sports,47,186,9,7732.76,66.52,17.12,68.19
PROD03268,automotive,69,1618,8,2372.02,66.27,27.13,45.05
PROD03269,automotive,75,889,2,1428.75,74.71,35.79,39.6
PROD03270,beauty,50,723,10,6877.12,24.6,44.26,12.77
PROD03271,home_decor,48,984,4,957.39,23.08,31.6,77.91
PROD03272,pet_supplies,30,943,9,9361.92,37.59,6.13,43.82
PROD03273,furniture,17,989,5,586.78,63.46,54.22,33.03
PROD03274,automotive,10,785,8,2947.67,88.36,31.22,70.26
PROD03275,toys,21,69,8,3383.88,44.78,58.84,48.4
PROD03276,office,47,1161,2,449.8,22.86,-10.0,57.93
PROD03277,home_decor,25,264,9,7779.26,12.84,43.36,35.16
PROD03278, office ,69,218,8,1079.03,31.59,7.08,66.37
PROD03279,kitchen,47,904,4,6969.27,77.57,36.94,49.23
PROD03280,electronics,74,1734,7,7830.14,18.52,5.26,56.96
PROD03281,automotive,30,774,1,9593.2,37.5,25.86,37.46
PROD03282,kitchen,64,392,1,746.73,79.64,51.89,64.39
PROD03283,office,60,1417,4,5460.33,90.37,12.62,30.72
PROD03284,home_decor,77,1650,6,1950.93,35.61,42.91,26.86
PROD03285,office,17,555,7,9869.43,98.06,51.49,54.82
PROD03286,electronics,29,1650,7,9085.48,68.97,57.82,56.19
PROD03287,beauty,26,1379,7,2817.69,75.84,2.75,8.67
PROD03288,fashion,36,493,8,6630.62,46.68,4.96,74.92
PROD03289,furniture,45,639,4,3845.54,62.11,8.33,73.96
PROD03290,electronics,41,1868,6,3421.84,61.02,25.59,27.45
PROD03291,home_decor,27,1548,8,7501.89,94.91,29.66,11.47
PROD03292,electronics,40,597,7,8021.69,12.88,32.79,31.65
PROD03293,electronics,22,1459,10,9009.97,92.35,35.94,23.92
PROD03294,fashion,35,932,7,8483.41,22.28,19.15,64.53
PROD03295,sports,68,1984,5,6304.3,77.67,16.93,21.93
PROD03296, toys ,21,413,8,3201.09,14.39,20.87,66.44
PROD03297,office,56,898,2,2714.61,21.4,58.26,39.37
PROD03298,office,78,1713,7,746.12,28.66,27.84,52.34
PROD03299,automotive,76,51,8,8370.83,16.16,9.31,16.91
PROD03300,,67,604,9,633.74,85.08,17.05,77.63
PROD03301,fashion,34,989,5,1971.9,49.23,48.03,35.07
PROD03302,KITCHEN,69,1489,1,3202.8,78.43,37.88,31.62
PROD03303,pet_supplies,76,801,5,2203.77,91.76,34.67,8.61
PROD03304,home_decor,34,117,6,6712.8,46.17,8.32,16.73
PROD03305,furniture,31,642,9,3385.94,49.81,8.77,44.09
PROD03306,furniture,25,814,10,4489.44,31.35,56.98,48.38
PROD03307,furniture,42,167,4,167.15,69.98,57.55,12.24
PROD03308,beauty,45,1751,8,1422.98,93.07,51.53,7.28
PROD03309,furniture,26,310,9,4571.97,28.07,38.92,40.36
PROD03310,electronics,31,1055,5,6855.65,62.72,36.44,21.62
PROD03311,fashion,49,343,7,5163.21,72.83,22.47,37.69
PROD03312,office,47,1097,2,1751.72,85.97,22.13,61.19
PROD03313,furniture,38,708,6,4695.08,36.11,37.57,10.01
PROD03314,BEAUTY,41,1109,4,5309.63,17.5,10.54,66.05
PROD03315,kitchen,76,1192,6,3282.25,28.55,26.57,
PROD03316,home_decor,15,1608,5,1920.2,89.73,27.77,47.96
PROD03317,pet_supplies,51,633,1,122.7,55.86,58.01,74.31
PROD03318, furniture ,46,110,6,8104.3,41.53,36.65,64.2
PROD03319,kitchen,15,692,9,7509.92,87.32,48.42,42.65
PROD03320,kitchen,15,1524,3,3760.71,46.51,54.06,29.99
PROD03321, kitchen ,19,746,6,8224.04,30.31,25.83,63.11
PROD03322,home_decor,18,212,7,9384.7,56.89,12.65,42.59
PROD03323,kitchen,60,1969,7,1566.76,43.56,57.3,45.94
PROD03324,home_decor,45,526,8,3141.79,14.55,28.11,19.55
PROD03325,kitchen,23,1372,5,8919.97,26.59,34.73,59.81
PROD03326,KITCHEN,74,1077,3,7036.94,58.96,52.11,60.09
PROD03327,beauty,61,99,6,4342.94,63.66,,71.15
PROD03328,TOYS,48,166,6,8712.45,6.01,3.51,16.02
PROD03329,toys,78,525,6,5775.4,65.91,39.0,53.76
PROD03330,automotive,65,1015,10,749.11,52.65,37.27,9.96
PROD03331,sports,48,380,10,4494.12,22.44,4.79,61.19
PROD03332,office,31,1801,1,7308.7,82.21,34.8,51.28
PROD03333,electronics,35,1161,5,6791.56,95.54,59.69,34.05
PROD03334,sports,70,681,3,4134.5,20.58,16.19,42.16
PROD03335,automotive,40,1256,6,8044.57,76.61,52.0,40.39
PROD03336,books,15,1281,8,3578.2,81.84,36.93,32.55
PROD03337,toys,78,1008,9,8287.85,82.15,,36.85
PROD03338,books,10,429,10,1625.79,84.45,35.72,31.01
PROD03339,beauty,49,199,5,3339.99,50.57,16.75,42.19
PROD03340,books,44,552,8,3381.53,26.49,51.65,61.59
PROD03341,books,14,1914,3,5288.65,64.68,58.13,36.45
PROD03342,fashion,29,670,2,2908.32,17.09,8.13,12.19
PROD03343,electronics,18,1962,7,2227.61,60.39,50.68,79.72
PROD03344,sports,68,1206,3,1965.15,39.14,59.27,9.76
PROD03345,office,17,1059,4,513.68,82.16,21.02,54.68
PROD03346,automotive,71,399,1,1629.57,35.03,21.37,30.3
PROD03347,automotive,76,865,4,6297.38,11.97,33.5,44.31
PROD03348,books,30,1636,6,6265.85,41.39,44.69,77.7
PROD03349,sports,51,1594,5,518.69,21.38,36.81,68.46
PROD03350,home_decor,74,1968,10,8320.08,32.44,55.75,58.53
PROD03351,sports,24,1392,5,8488.33,68.31,42.7,24.97
PROD03352,home_decor,33,814,9,6958.14,23.03,45.27,30.43
PROD03353,books,65,938,2,2972.92,89.62,18.65,13.25
PROD03354,automotive,34,1846,5,9112.01,,55.73,79.83
PROD03355,books,74,1283,6,0.0,98.43,5.3,65.18
PROD03356,electronics,66,674,9,7571.27,38.46,49.4,44.68
PROD03357,ELECTRONICS,32,1245,4,6837.07,24.32,15.29,34.43
PROD03358,beauty,11,1969,10,8600.12,66.57,54.14,
PROD03359,office,36,1325,7,6819.14,89.35,25.06,7.51
PROD03360,kitchen,35,868,4,239.23,32.81,58.98,37.35
PROD03361,,17,809,6,9700.02,24.27,44.41,28.65
PROD03362,home_decor,43,1790,1,4240.18,35.29,32.59,57.49
PROD03363,sports,13,1586,10,6638.79,61.43,23.17,13.56
PROD03364,kitchen,10,104,5,1507.6,33.9,5.55,56.31
PROD03365,office,49,1269,9,487.15,36.93,53.39,26.76
PROD03366,automotive,18,1240,4,5729.25,60.19,30.54,11.76
PROD03367,automotive,46,605,4,3106.25,15.88,29.6,50.59
PROD03368,pet_supplies,65,1498,1,8719.62,50.6,13.17,56.7
PROD03369,furniture,31,1788,9,8489.39,67.39,44.71,57.46
PROD03370,toys,37,733,5,2820.06,80.58,40.29,41.77
PROD03371,electronics,30,1360,7,7378.61,58.44,39.1,72.29
PROD03372,pet_supplies,41,357,10,3977.98,80.81,43.32,58.94
PROD03373,fashion,66,1412,7,7171.02,81.14,25.89,18.06
PROD03374,home_decor,47,672,6,4741.48,11.59,21.61,75.35
PROD03375,AUTOMOTIVE,51,1898,9,4710.09,8.99,48.71,14.85
PROD03376,kitchen,37,1034,9,999999.0,25.22,59.05,68.09
PROD03377,toys,32,988,3,5933.68,96.88,37.92,
PROD03378,books,65,510,2,9639.02,51.08,47.19,62.67
PROD03379,office,27,1688,4,8043.94,23.3,40.89,6.53
PROD03380,fashion,10,485,9,4234.12,14.98,58.39,40.53
PROD03381,beauty,26,1157,7,4824.55,24.69,51.26,28.33
PROD03382,furniture,41,1236,10,7476.02,7.53,28.06,60.43
PROD03383,books,71,1497,5,6218.66,48.8,13.25,70.12
PROD03384,home_decor,72,459,7,661.17,46.5,24.93,79.05
PROD03385,kitchen,18,1613,3,2662.33,35.01,36.33,22.12
PROD03386,automotive,60,904,3,4762.58,83.96,44.98,61.25
PROD03387,office,53,1122,5,345.61,95.35,4.09,68.3
PROD03388,home_decor,54,1265,8,1078.88,43.35,31.59,48.87
PROD03389,home_decor,57,703,7,891.14,80.6,42.36,18.4
PROD03390,furniture,54,1798,6,200.4,36.43,56.59,53.87
PROD03391,fashion,33,681,2,7862.38,81.35,37.9,17.73
PROD03392,furniture,62,885,4,4390.21,48.22,,48.85
PROD03393,electronics,23,1408,6,7727.09,62.74,3.34,38.65
PROD03394,automotive,79,936,1,8794.46,13.55,8.0,13.55
PROD03395,office,49,799,6,4962.81,22.02,29.01,48.32
PROD03396,pet_supplies,52,788,9,4695.56,91.41,53.59,21.91
PROD03397,OFFICE,72,1304,3,8507.52,17.27,31.17,9.46
PROD03398,fashion,73,450,9,7420.38,91.29,46.71,56.2
PROD03399,home_decor,41,765,6,6841.71,53.57,53.67,12.55
PROD03400,automotive,12,1195,10,8111.72,99.79,31.82,59.84
PROD03401,beauty,48,818,4,1282.06,9.99,39.94,10.68
PROD03402,home_decor,75,1756,5,9555.07,85.71,23.27,61.92
PROD03403,beauty,70,1211,4,9396.27,14.04,34.32,15.69
PROD03404,beauty,54,1831,5,1075.12,41.08,31.26,15.75
PROD03405,kitchen,15,1443,10,6457.26,10.01,39.54,52.16
PROD03406,furniture,10,1637,4,3123.56,45.62,26.59,27.11
PROD03407,pet_supplies,46,1294,5,4995.19,28.49,30.13,48.76
PROD03408,electronics,74,649,2,4627.67,88.33,44.36,64.96
PROD03409,sports,19,905,9,9863.26,41.32,51.65,6.38
PROD03410,SPORTS,16,1216,8,4461.47,95.67,16.41,43.73
PROD03411, home_decor ,42,348,7,4508.64,47.15,47.62,63.32
PROD03412,automotive,40,70,10,2146.96,52.19,35.47,58.97
PROD03413,home_decor,42,1152,5,6306.56,12.03,11.59,29.56
PROD03414,automotive,37,1679,2,7345.83,58.89,28.72,75.14
PROD03415,fashion,61,1801,8,7190.2,39.29,11.49,71.29
PROD03416,sports,17,1752,5,4638.81,22.61,46.78,30.78
PROD03417,kitchen,73,1909,5,4922.05,51.48,37.26,16.04
PROD03418,pet_supplies,22,1312,7,1558.84,45.49,49.35,43.09
PROD03419,BEAUTY,54,1860,1,3326.47,25.45,10.91,26.06
PROD03420,fashion,43,1098,2,2302.35,49.47,52.43,41.39
PROD03421,toys,76,527,5,7223.32,53.23,18.83,22.91
PROD03422,fashion,45,1089,4,2205.18,8.15,34.83,33.43
PROD03423,automotive,39,1268,4,6177.23,39.72,17.29,27.57
PROD03424,sports,48,844,5,8243.9,35.3,31.42,15.69
PROD03425,,61,1564,10,6421.77,87.58,9.99,19.89
PROD03426,automotive,14,183,8,8846.65,93.5,12.43,6.47
PROD03427,pet_supplies,12,1091,8,3061.56,37.45,50.63,16.43
PROD03428,fashion,32,487,2,6500.66,87.76,44.48,44.77
PROD03429,home_decor,37,1371,2,2129.51,96.68,36.59,35.71
PROD03430,automotive,38,1173,10,8165.61,67.5,2.47,6.97
PROD03431,sports,41,1262,2,9929.15,27.07,,30.46
PROD03432,automotive,67,1544,9,3573.07,97.16,4.21,34.32
PROD03433,electronics,57,972,4,4926.5,21.38,44.85,12.33
PROD03434,automotive,70,659,1,3348.91,80.68,40.47,31.93
PROD03435,office,44,611,5,4364.01,53.69,25.1,55.39
PROD03436,toys,72,1700,3,3365.4,68.58,48.86,6.72
PROD03437,beauty,67,873,8,2295.68,89.48,38.82,79.77
PROD03438,kitchen,46,946,3,213.35,39.23,35.37,33.92
PROD03439,kitchen,49,1001,10,2664.1,65.64,36.63,38.82
PROD03440,sports,29,1771,6,8839.06,21.35,39.17,31.43
PROD03441,kitchen,31,112,5,1626.66,20.89,-10.0,51.3
PROD03442,pet_supplies,16,686,2,8819.89,85.86,51.12,14.48
PROD03443,sports,56,1366,5,3845.2,28.95,15.6,8.62
PROD03444,pet_supplies,38,829,5,5192.27,17.82,44.85,73.19
PROD03445,automotive,31,1030,6,7035.4,87.37,58.04,27.65
PROD03446,books,80,331,2,3679.13,94.64,39.43,34.15
PROD03447,pet_supplies,73,639,8,9947.19,96.08,17.9,
PROD03448,electronics,64,1051,7,3896.23,81.77,32.73,70.46
PROD03449,office,61,1785,6,5047.98,56.08,16.79,56.87
PROD03450,automotive,30,1527,1,3365.92,39.02,-10.0,24.84
PROD03451,electronics,51,775,4,5646.66,73.33,5.0,25.8
PROD03452,FURNITURE,11,1167,7,7271.09,17.67,34.74,8.1
PROD03453,kitchen,80,1350,4,8628.34,86.29,7.43,72.46
PROD03454,TOYS,78,1049,8,9130.11,24.13,19.99,71.31
PROD03455,toys,73,868,7,6452.82,33.92,48.12,47.59
PROD03456,office,34,1788,9,3053.48,23.36,55.49,62.46
PROD03457,toys,47,1386,3,9056.54,72.19,7.05,69.1
PROD03458,pet_supplies,51,422,8,6294.96,45.49,28.12,48.84
PROD03459,automotive,38,1639,5,3674.69,98.24,2.65,10.79
PROD03460,kitchen,36,891,5,2252.64,10.33,35.1,37.58
PROD03461,beauty,42,415,1,614.36,25.0,18.12,66.0
PROD03462,toys,10,997,3,8281.76,90.32,36.65,43.09
PROD03463,fashion,68,1169,1,2894.7,31.38,32.48,
PROD03464,kitchen,61,1653,7,6060.36,43.4,14.55,25.66
PROD03465,office,60,1793,1,530.07,91.78,19.79,22.93
PROD03466,SPORTS,27,1470,6,1331.81,81.98,28.91,57.47
PROD03467,home_decor,23,137,5,2103.27,61.66,24.31,18.0
PROD03468,automotive,76,453,3,8711.96,96.19,4.61,51.7
PROD03469,sports,26,1455,3,3839.69,24.88,50.72,17.67
PROD03470,kitchen,50,1497,3,7633.76,58.95,34.6,24.42
PROD03471,sports,32,1752,9,5593.16,,45.84,15.63
PROD03472,sports,24,911,9,8136.32,30.52,34.18,25.38
PROD03473,fashion,62,469,1,4052.65,74.83,10.89,33.82
PROD03474,automotive,61,223,10,4506.95,91.73,49.86,37.07
PROD03475,office,59,1996,9,6804.22,75.81,41.45,79.19
PROD03476,toys,12,1741,2,999999.0,88.94,19.88,75.02
PROD03477,sports,71,1869,2,9456.06,80.22,44.78,10.39
PROD03478,toys,20,1204,4,6438.36,37.49,2.57,33.55
PROD03479,home_decor,67,827,2,2853.05,25.81,9.32,16.03
PROD03480,pet_supplies,79,393,1,4488.42,52.32,8.2,7.76
PROD03481,furniture,37,900,5,4180.11,29.2,21.31,32.0
PROD03482,electronics,29,1688,8,2835.49,90.54,7.03,29.76
PROD03483,pet_supplies,29,1167,5,3224.18,18.19,13.33,27.58
PROD03484,fashion,38,104,2,5748.54,25.23,28.91,76.29
PROD03485,pet_supplies,28,1000,9,7380.79,89.49,57.54,14.53
PROD03486, toys ,46,1252,1,9681.55,28.54,27.65,35.92
PROD03487,toys,17,1875,10,8352.91,11.72,31.88,62.73
PROD03488, fashion ,25,1509,1,3941.07,39.69,13.64,33.12
PROD03489,fashion,34,199,5,1743.69,71.68,55.42,12.77
PROD03490,home_decor,33,709,2,9783.89,69.24,43.98,9.07
PROD03491,kitchen,16,227,7,7002.03,6.61,22.6,57.13
PROD03492,,48,1700,6,9394.7,44.69,46.31,70.58
PROD03493,books,24,1716,3,5399.76,35.56,23.85,30.62
PROD03494, home_decor ,76,1894,1,8725.65,17.79,52.67,19.72
PROD03495,books,73,329,10,5961.17,24.65,3.22,11.82
PROD03496,sports,64,858,7,9824.45,9.56,24.25,24.02
PROD03497,beauty,21,1712,10,3937.45,18.18,2.83,37.12
PROD03498,kitchen,40,1809,4,9008.18,43.32,,72.7
PROD03499,fashion,41,222,3,8382.95,59.52,41.81,7.69
PROD03500, sports ,70,1108,8,3392.11,10.18,49.39,
PROD03501,automotive,56,438,1,7355.77,24.73,14.43,53.67
PROD03502,books,26,572,3,7625.45,42.0,11.96,6.17
PROD03503,books,70,1744,4,471.4,20.12,52.03,71.52
PROD03504,sports,52,319,6,235.0,24.83,14.79,63.96
PROD03505,kitchen,66,1013,8,8280.81,20.39,31.93,50.68
PROD03506,automotive,12,1816,9,7469.66,95.38,48.62,52.64
PROD03507,sports,70,596,5,1215.22,85.04,34.27,75.46
PROD03508,toys,46,1152,9,5883.95,81.33,31.16,13.01
PROD03509,pet_supplies,57,1264,7,1028.31,58.61,53.16,45.67
PROD03510,office,11,663,8,6774.09,12.63,37.26,17.64
PROD03511,office,21,1162,1,3278.77,40.34,4.47,57.93
PROD03512,fashion,36,1380,4,7244.83,62.34,12.79,20.23
PROD03513,fashion,38,1990,7,7367.73,5.09,11.39,29.27
PROD03514,electronics,32,1085,6,6453.06,61.97,17.91,61.94
PROD03515,office,18,1645,7,1978.54,20.87,13.42,33.38
PROD03516,beauty,58,474,8,116.09,73.94,16.77,18.04
PROD03517,home_decor,33,468,7,5214.59,29.32,44.91,12.29
PROD03518, beauty ,44,1920,3,8251.42,13.72,35.19,13.57
PROD03519,automotive,51,273,10,9372.09,96.96,51.28,62.21
PROD03520,pet_supplies,63,628,2,6850.29,9.94,46.55,8.04
PROD03521,office,51,449,7,6032.68,95.35,25.47,41.56
